Rsznr.;Naam;NACE Code;Sector;Belangrijkheid;Taal;Straat;Postnr.;Letter;Gemeente;Provincie;AantalBedienden;Trimester;Adrestype;Contacttype;Aanspreektitel;Voornaam Contactpersoon;Naam Contactpersoon;Foutief Adres;Ontvangt Mailing;Mailingadres;EMail;Par. Comité;Kengetal RSZ;Goedgekeurd;Telefoon;Fax;GSM;Plain text;PDF;E-Zine
132323810;GROUPE MEDIA FRANCK SPRL;58110;;1-4;Frans;RUE DE LA VECQUEE 424;4100;B;Seraing;LIEGE;1;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132328175;XPANDITY.COM SPRL;93299;;1-4;Frans;RUE RUY 41;4400;C;Flemalle;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132351940;LA MAISON BLANCHE 2007 SPRL;81210;;20-49;Frans;RUE DUCHE DE LIMBOURG 9;4600;D;Vise;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132359409;CEP SA;46699;;5-9;Frans;AU FONDS RACE 27;4300;G;Waremme;LIEGE;6;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132359603;CBA CONSTRUCT SPRL;43910;;1-4;Frans;RUE D'ARGENTEAU 15/B;4681;A;Hermalle-sous-Argenteau;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;054;Nee;;;;Nee;Nee;Nee
132366684;RENSON ERIC;81220;;1-4;Frans;RUE DES COMBATTANTS 99;4360;D;Oreye;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;066;Nee;;;;Nee;Nee;Nee
132366490;INVEST 1 SA;70220;;1-4;Frans;RUE BONNE ESPERANCE 43;4500;B;Huy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132367751;FED HOLDING SA;64200;;1-4;Frans;RUE JOSEPH DUPONT 73;4053;A;Embourg;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132369594;J.P.M. EXPERTISES SPRL;71209;;1-4;Frans;RUE CHEFNEUX 19;4671;A;Barchon;LIEGE;3;092;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132377548;BELGIUM REGIE B.REGIE SPRL;73110;;1-4;Frans;AVENUE ROGIER 12;4000;B;Liege 1;LIEGE;2;082;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132376190;CENTRE MEDICAL DE L'AVENUE C.M.A SCIV SPRL;68203;;1-4;Frans;AVENUE DU LUXEMBOURG 9;4020;C;Liège 2;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;012;Nee;;;;Nee;Nee;Nee
132377839;DE.FI SPRL;66191;;1-4;Frans;CHEMIN DU MEUNIER 30;4550;A;Nandrin;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132381525;PARA CR SCRIS;43390;;5-9;Frans;RUE DU MEUNIER 35 A;4670;A;Blegny;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132388412;MARC LAVIGNE SPRL;66191;;1-4;Frans;CORNICHE GLORIETTE 30  A;4053;A;Embourg;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132384435;MRK SPORTS CONSULTING SA;85510;;1-4;Frans;RUE DE FRAGNEE 190;4000;B;Liege 1;LIEGE;0;074;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132390061;MGS CONSTRUCTION SPRL;41201;;5-9;Frans;RUE DE BETTINCOURT 103;4300;G;Waremme;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132393844;TIMMERMANS JEAN;79110;;1-4;Frans;AV BOIS IMPER ROGNAC 58;4121;A;Neuville-en-Condroz;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132394329;SECRETARIAT DE SOINS A DOMICILE SPRL;88101;;5-9;Frans;RUE LAHAUT 41;4420;A;Montegnee;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132396172;IMMO RETAIL ESTATES SA;68203;;1-4;Frans;ROUTE DU CONDROZ 13D;4100;B;Seraing;LIEGE;2;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132397724;CHARLIER J-P SPRL;43120;;1-4;Frans;HEVREMONT 114;4830;A;Limbourg;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132400925;JUSSEN MICHAEL;43320;;1-4;Frans;MOULIN DE DISON 77 BTE A;4845;A;Jalhay;LIEGE;0;074;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132405581;KHAN BROTHERS SPRL;47300;;1-4;Frans;RUE VIVEGNIS 461;4000;B;Liege 1;LIEGE;7;074;;(contacttypes);;;;Ja;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
132403544;CREDIT @ CONCEPT SPRL;66199;;1-4;Frans;RUE MATHIEU DE LEXHY 17C;4460;A;Bierset;LIEGE;0;081;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132404611;SOCIETE DE CONSEIL ET DE  GESTION C.G. SCRL;70220;;1-4;Frans;RUE NYSTEN 36;4000;B;Liege 1;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132407133;PRO LETTERING SPRL;74109;;1-4;Frans;RUE DE L'INSTITUT 25;4670;A;Blegny;LIEGE;1;074;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132420325;RL TECHNICS SPRL;61200;;5-9;Frans;R DU PARC INDUSTRIEL 22;4300;G;Waremme;LIEGE;0;081;;(contacttypes);;;;Ja;Nee;Nee;;;067;Nee;;;;Nee;Nee;Nee
132422750;GALAND DESIGN SPRL;46900;;1-4;Frans;RUE LOUIS MESTREZ 6;4400;C;Flemalle;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132420713;ANATHERM SPRL;71121;;1-4;Frans;RUE MARMONT 7;4130;A;Esneux;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132419452;ENROBEST SA;41201;;5-9;Frans;RUE DE HOTTLEUX 77;4950;D;Waimes;LIEGE;2;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;024;Ja;;;;Nee;Nee;Nee
132422459;MADAME EST SERVIE SPRL;81210;;20-49;Frans;RUE DU SIEGE 15;4530;A;Fize-Fontaine;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132434196;EURO BUSINESS SERVICES SPRL;64190;;1-4;Frans;RUE ANSIAUX 24F;4020;C;Liège 2;LIEGE;1;074;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132433129;TSPO SPRL;43211;;10-19;Frans;ROUTE ZENOBE GRAMME 11;4890;A;Clermont (Lg.);LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;067;Nee;;;;Nee;Nee;Nee
132425466;ARTELIA SPRL;18120;;1-4;Frans;RUE HONGREE 6;4000;B;Liege 1;LIEGE;2;094;;(contacttypes);;;;Ja;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
132434972;DEJARDIN CHRISTOPHE;43999;;1-4;Frans;RUE DU PARC 25;4480;C;Engis;LIEGE;0;081;;(contacttypes);;;;Nee;Nee;Nee;;;054;Nee;;;;Nee;Nee;Nee
132439143;GEO-T.E.R.A.L. GIE;94110;;1-4;Frans;ELSAUTE 19;4890;A;Clermont (Lg.);LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132439919;DAUVISTER SPRL;43222;;10-19;Frans;RUE CRUFER 8;4970;B;Stavelot;LIEGE;9;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132438755;JANS CHRISTIAN;43999;;5-9;Frans;RUE DE HACCOURT 3;4682;A;Heure-le-Romain;LIEGE;0;092;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;026;Ja;;;;Nee;Nee;Nee
132458252;DN & T SA;70220;;1-4;Frans;R CHASSEURS-ARDENNAIS 4;4031;A;Angleur;LIEGE;4;101;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132458058;HAVI SA;64200;;1-4;Frans;CHEE ROMAINE 174;4300;G;Waremme;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132444575;ECOSUN SA;43222;;5-9;Frans;RUE DE LA SAUVENIERE 109;4900;A;Spa;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132521011;B.C.S. SPRL;41201;;1-4;Frans;AV DE LA RESISTANCE 4 B;4630;C;Soumagne;LIEGE;1;074;;(contacttypes);;;;Ja;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132521593;M3 SYSTEMS BELGIUM SPRL;71121;;1-4;Frans;R CHASSEURS ARDENNAIS 4;4031;A;Angleur;LIEGE;2;074;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132532166;DURABILIS SPRL;41201;;1-4;Frans;RUE DE CRAS AVERNAS 4;4280;I;Hannut;LIEGE;1;101;RSZ;(contacttypes);à l'attn. de Madame;;Vandecan;Nee;Nee;Ja;;218;024;Ja;019/51 21 41;019/51 43 45;;Nee;Nee;Nee
132537501;BIOTECH COACHING SA;70220;;1-4;Frans;AVENUE DE L'HOPITAL 11;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132531002;EPI INTERNATIONAL SCRL;46492;;1-4;Frans;RUE DU TIR 122;4800;E;Verviers;LIEGE;0;094;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132548365;TEAM CAR SPRL;45320;;1-4;Frans;RUE DU GAY VILLAGE 10;4020;C;Liège 2;LIEGE;0;082;;(contacttypes);;;;Ja;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
132549820;ANNE TRUYERS DESIGN GRAPHIQUE SPRL;74109;;1-4;Frans;RUE COURTOIS 24;4000;B;Liege 1;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132545358;SCHMIDT DIDIER;61200;;1-4;Frans;AV DU PETIT BOURGOGNE 16;4000;B;Liege 1;LIEGE;0;093;;(contacttypes);;;;Nee;Nee;Nee;;;067;Nee;;;;Nee;Nee;Nee
132548753;DS COMMUNICATION SCS;46510;;1-4;Frans;AVENUE ROGIER 12;4000;B;Liege 1;LIEGE;1;082;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132544291;ARALU SPRL;43320;;1-4;Frans;RUE JEAN GRUSLIN 15;4460;A;Bierset;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132565534;LES PETITES MAINS SPRL;81210;;20-49;Frans;RUE DU PONT 6E;4180;C;Hamoir;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132561460;COPY BEN SPRL;82190;;1-4;Frans;RUE DE CHESSEROUX 20;4651;A;Battice;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
132567377;ABBOU RADOUANE;45320;;1-4;Frans;RUE HAUT-DES-TAWES 268;4000;B;Liege 1;LIEGE;1;094;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
132563206;KP CONSULT KPC SPRL;69202;;1-4;Frans;HASOUMONT 15;4987;E;Stoumont;LIEGE;0;074;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132574264;THYS JEAN-FRANCOIS;43999;;1-4;Frans;ROUTE DE LA XHAVEE 16A;4845;A;Jalhay;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132582315;ATHENA-SERVICES SNC;62020;;1-4;Frans;AV PRE-AILY;4031;A;Angleur;LIEGE;0;101;RSZ;(contacttypes);;;Responsable de la formation;Ja;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
132585419;SRM GLOBAL TECHNOLOGY SPRL;43211;;5-9;Frans;RUE DES AIRELLES 113;4100;B;Seraing;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;067;Nee;;;;Nee;Nee;Nee
132590075;DENORME ENERGY SYSTEM D.E.S. SPRL;71121;;1-4;Frans;RUE DE LA MOTTE 6 B;4218;A;Couthuin;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132585710;AC - I S L SPRL;68311;;1-4;Frans;RUE D'AMERCOEUR 7;4020;C;Liège 2;LIEGE;0;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132615780;SOCIETE MEDICALE A L'EXPORTATION SPRL;46460;;1-4;Frans;RUE DES CENELLES 38;4800;E;Verviers;LIEGE;0;092;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132617914;FD PLAFONNAGE SPRL;43310;;1-4;Frans;RUE DU LYCEE 14;4690;A;Bassenge;LIEGE;0;082;;(contacttypes);;;;Ja;Nee;Nee;;;044;Nee;;;;Nee;Nee;Nee
132622182;SHS MULTIMEDIA SPRL;47410;;1-4;Frans;CHEE DE MARCHE 28;4121;A;Neuville-en-Condroz;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
132623152;C.C.M. SPRL;43910;;1-4;Frans;RUE DES TCHENAS 70;4950;D;Waimes;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132635471;FABIENNE RELY SPRL;85592;;1-4;Frans;BLD DE LA SAUVENIERE 39;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132649342;GAMBIT FINANCIAL SOLUTIONS SA;62010;;5-9;Frans;RUE LOUVREX 14;4000;B;Liege 1;LIEGE;9;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132653125;WORK AND FUN CHASSIS SPRL;43320;;1-4;Frans;RUE DES ROSELIERES 165;4101;A;Jemeppe-sur-Meuse;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132658072;NS FINANCES SPRL;66191;;1-4;Frans;R ALEXANDRE BEAUPAIN 7B;4845;A;Jalhay;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132657102;C.V. CONSTRUCT SPRL;41201;;5-9;Frans;RUE NOUVELLE ROUTE 176;4480;C;Engis;LIEGE;3;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;024;Ja;;;;Nee;Nee;Nee
132653707;O & FORMES SPRL;93130;;1-4;Frans;AV DE NAVAGNE 4;4600;D;Vise;LIEGE;1;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132664765;TOITURES ET CHARPENTES BLEY SPRL;43910;;10-19;Frans;SCHAENS  27 A;4880;A;Aubel;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;054;Nee;;;;Nee;Nee;Nee
132667772;AXIALYZE SPRL;62020;;5-9;Frans;RUE GRIHANSTER 22;4870;D;Trooz;LIEGE;5;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132680382;POLAT BENELUX KG SCS;46699;;1-4;Frans;RUE CESAR DE PAEPE 43;4683;A;Vivegnis;LIEGE;0;094;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
132679412;SOLEIL VERT SCRL FS;43291;;5-9;Frans;RUE DU MOULIN 65;4684;A;Haccourt;LIEGE;2;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;024;Ja;;;;Nee;Nee;Nee
132679606;TRUMPAITIST GEOFFREY;64190;;1-4;Frans;RUE PIRETFONTAINE 14;4140;D;Sprimont;LIEGE;0;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132685232;GAUDER SA;46693;;10-19;Frans;RUE DE LA REVISION 93;4032;A;Chenee;LIEGE;11;101;RSZ;(contacttypes);à l'attn. de Monsieur;Jean-Pierre;Davenne;Nee;Nee;Ja;;218;077;Ja;04/367.87.87;;;Nee;Nee;Nee
132690082;SALEMI SPRL;43120;;1-4;Frans;R GENERAL DE GAULLE 268;4020;C;Liège 2;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132683195;PROXY SERVICES SPRL;81210;;100-199;Frans;AV LABOULLE 76;4130;A;Esneux;LIEGE;6;101;RSZ;(contacttypes);à l'attn. de Monsieur;Lionel;Huber;Nee;Nee;Ja;;218;010;Ja;04/278,58,50;;;Nee;Nee;Nee
132692507;CREDAZUR SA;66191;;1-4;Frans;RUE DE JUPILLE 106;4600;D;Vise;LIEGE;3;093;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132697163;DEPANNAGE NUCERA SPRL;45201;;10-19;Frans;VERTE VOIE 2;4000;B;Liege 1;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
132701625;CENTRE DE DEPOLLUTION NUCERA CDN SPRL;38310;;10-19;Frans;VERTE-VOIE 55;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;079;Nee;;;;Nee;Nee;Nee
132701722;BUMA TRADING SPRL;46697;;1-4;Frans;R FOND DES FOURCHES 41;4041;A;Milmort;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132703953;GERON FRANCIS;88999;;20-49;Frans;RUE DE LA CARRIERE 18;4845;A;Jalhay;LIEGE;3;093;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132702595;MATIVA FINANCES SPRL;66191;;1-4;Frans;QUAI MATIVA 25 BA;4020;C;Liège 2;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132703856;IKNOST SA;62010;;5-9;Frans;RUE DU MOULIN 12;4837;A;Baelen (Lg.);LIEGE;6;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
132715593;PAUL MORDAN EBENISTERIE MENUISERIE SPRL;16230;;1-4;Frans;RUE DE BARISART 87;4900;A;Spa;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;055;Nee;;;;Nee;Nee;Nee
132713265;MAGELLAN CONSULTING SPRL;70220;;1-4;Frans;RUE AU THIER 87;4870;D;Trooz;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132725293;THIERRY PEIFFER SPRL;43320;;1-4;Frans;LE PETIT CLOS 7;4802;A;Heusy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132724420;FACTORY SYSTEMS SPRL;70220;;1-4;Frans;RUE GASPARD OGER 8;4834;A;Goe;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132721995;FREDERICK JOSE;46630;;1-4;Frans;RUE LOUIS MICHEROUX 27;4620;A;Fleron;LIEGE;1;082;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
132736933;BATICOM MD SPRL;41201;;1-4;Frans;RUE DU TERIS 58;4100;B;Seraing;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132738485;STUDIO BREAKFAST SPRL;74109;;1-4;Frans;BLD D/L CONSTITUTION 73;4020;C;Liège 2;LIEGE;2;101;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132734605;PAGE UP SPRL;74109;;1-4;Frans;PLACE SAINT JACQUES 18;4000;B;Liege 1;LIEGE;0;074;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132744208;SOFABO SCA;68203;;1-4;;AV DU PARC,CHAINEUX 22;4650;C;Herve;LIEGE;1;101;RSZ;(contacttypes);à l'attn. de Monsieur;Philippe;WERNER;Nee;Nee;Ja;ph.werner@seeben.com;218;010;Ja;087/394 255;087/ 31 32 07;;Nee;Nee;Ja
132757497;GILISSEN YVON.BE SCRL;43910;;5-9;Frans;RUE  DE FLERON 3;4623;A;Magnee;LIEGE;1;093;;(contacttypes);;;;Nee;Nee;Nee;;;054;Nee;;;;Nee;Nee;Nee
132759049;MEUSE TRAVAUX SPRL;41201;;10-19;Frans;RUE DE LA VALLEE 1;4500;B;Huy;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132769816;YOUCOM MAGAZINE SCRL;73110;;1-4;Frans;RUE FABRY 35;4000;B;Liege 1;LIEGE;1;094;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132766421;SCANDIA SA;45201;;1-4;Frans;RUE LE MARAIS 15 H;4530;A;Fize-Fontaine;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
132773308;VANDE CASTEELE CATHY;43341;;1-4;Frans;RUE DE LIEGE 77;4800;E;Verviers;LIEGE;0;081;;(contacttypes);;;;Ja;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132788925;GRILLO NICOLAS;46120;;1-4;Frans;R AUX QUATRE BONNIERS 9;4121;A;Neuville-en-Condroz;LIEGE;0;081;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132797267;SCALP SPRL;18130;;1-4;Frans;RUE DE LA MAGREE 29;4163;A;Tavier;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132800953;LIGO BELGIUM SPRL;46419;;1-4;Frans;RUE ERNEST SOLVAY 223B;4000;B;Liege 1;LIEGE;0;101;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132797849;DECORECY SA;38323;;1-4;Frans;RUE DE HOTTLEUX 77;4950;D;Waimes;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132799789;ACTION ID SPRL;70220;;1-4;Frans;RUE DU HOLLU 33;4140;D;Sprimont;LIEGE;0;082;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132799110;4LIFE CONSULTING SA;63990;;1-4;Frans;PC IND.HAUTS SART,2AV 31;4040;A;Herstal;LIEGE;12;082;RSZ;(contacttypes);;;Responsable de la formation;Ja;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
132804348;PLAY MART BENELUX SA;46497;;20-49;Frans;Avenue du Progrès 19;4432;A;Alleur;LIEGE;21;101;RSZ;(contacttypes);à l'attn. de Monsieur;Marc;Plaire;Ja;Nee;Ja;;218;077;Ja;04/384.05.60;19/08/2010;;Nee;Nee;Nee
132812884;MLD CONCEPT SPRL;46699;;1-4;Frans;RUE DE LA LEGENDE 45A;4141;A;Louveigne (Sprimont);LIEGE;1;101;RSZ;(contacttypes);à l'attn. de Monsieur;Fabrice;Casul;Nee;Nee;Ja;fcasul@mldconcept.com;218;010;Ja;04/336 35 94;04/337 78 54;;Nee;Nee;Ja
132824136;J.Y.C. CONCEPT SPRL;41201;;1-4;Frans;VOIE DU BELVEDERE 3/A;4100;B;Seraing;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132825106;ENTREPRISE TONG ET FILS SPRL;43910;;5-9;Frans;RUE NESTOR ROYER 55;4367;A;Crisnee;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;054;Nee;;;;Nee;Nee;Nee
132834612;A4C SPRL;62020;;1-4;Frans;POUILLOU-FOURNEAU 23;4910;C;Theux;LIEGE;0;081;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132835291;CALOR SANIT SPRL;46736;;1-4;Frans;RUE DE HUY 48;4530;A;Fize-Fontaine;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
132846737;PORTO - MARBLE SCRL;46731;;1-4;Frans;RUE DE PARIS 8;4020;C;Liège 2;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
132836164;CSEPANYI ZOLTAN;45111;;1-4;Frans;QUAI DE COMPIEGNE 28;4500;B;Huy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
132830635;LOSON GUY;41201;;1-4;Frans;RUE DE MOULIN 6;4590;B;Ouffet;LIEGE;0;074;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132846252;BPI TRADING SPRL;46491;;1-4;Frans;RUE DE L'EXPANSION 7;4460;A;Bierset;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132848192;VAM-FINANCES SPRL;66191;;1-4;Frans;AVENUE DES FOSSES 9/A;4500;B;Huy;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132849744;DPH CONSTRUCT SPRL;41201;;20-49;Frans;R D'EGMONT ET HORNES 29;4100;B;Seraing;LIEGE;1;093;;(contacttypes);;;;Ja;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132860996;BOUQAL AHMED;73110;;1-4;Frans;FORGES 53  1ER ETAGE;4837;A;Baelen (Lg.);LIEGE;3;081;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
132851490;ELECTRATECH SPRL;41201;;1-4;Frans;EN GRANDE FOXHALLE 70;4040;A;Herstal;LIEGE;1;074;;(contacttypes);;;;Ja;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
132854012;ISOLATION SERVICES SPRL;43291;;5-9;Frans;RUE MONS LEZ LIEGE 51;4400;C;Flemalle;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
